id,tag,population,geometry,centroid,area_id,area_distance,area_time,fastest_id,fastest_distance,fastest_time,area_levels,fastest_levels
11,1_12_8,329,"MULTIPOLYGON (((-58.38350881116191 -34.60744151400088, -58.38216567833615 -34.60734795537642, -58.38202233655691 -34.60733863498622, -58.38197057344155 -34.60845814887283, -58.3821682521448 -34.60847560408873, -58.38330408665796 -34.60856459117704, -58.38346429204738 -34.60857779439521, -58.38350881116191 -34.60744151400088)))",POINT (-58.38274301402402 -34.60795476933807),1,3.363,692,1,3.363,692,2,2
12,1_12_9,1356,"MULTIPOLYGON (((-58.3765022819359 -34.60641757276155, -58.37557967513608 -34.60690052684435, -58.37500169820115 -34.60720308166532, -58.37357089704575 -34.60794052263443, -58.37411028122043 -34.6079759871749, -58.37491684520447 -34.6080296002581, -58.3749815748096 -34.60803387231942, -58.37620309121395 -34.60811509946858, -58.37639932599782 -34.60812664729762, -58.37780908201981 -34.60821130135191, -58.37921713550152 -34.60829783943123, -58.37935545374787 -34.60830659628422, -58.38049147873286 -34.60836976366865, -58.38071293188851 -34.60837639179168, -58.3808871085967 -34.60838643865124, -58.38134311775821 -34.60841463192112, -58.38179248378129 -34.60844246695612, -58.38197057344155 -34.60845814887283, -58.38202233655691 -34.60733863498622, -58.38207061999646 -34.60629285369172, -58.38207809197281 -34.60614081075404, -58.38212587370328 -34.60517207401549, -58.38213360650379 -34.60501432678117, -58.38215002632705 -34.60468080408859, -58.38220553022835 -34.60373981969936, -58.38200120590119 -34.60373623390146, -58.3818368203459 -34.6038276777867, -58.38144786246427 -34.60381097292913, -58.38135887617527 -34.60380589661585, -58.38126988826479 -34.60380249257778, -58.3811732246622 -34.6036732163594, -58.38097511830481 -34.60366942172229, -58.3809559355612 -34.60403653526088, -58.38055598735048 -34.60427444455836, -58.38033159609279 -34.60440788981331, -58.37949791459341 -34.60484550949251, -58.37938327879349 -34.60483817747716, -58.37937903567033 -34.60490789548101, -58.37795724683831 -34.60565419752371, -58.37750805379863 -34.60588994978817, -58.37672470813531 -34.60630117609977, -58.3765022819359 -34.60641757276155)))",POINT (-58.37924471928678 -34.60661304304594),8,4.329,850,8,4.329,850,2,2
13,1_13_1,586,"MULTIPOLYGON (((-58.36317863075443 -34.5982184640541, -58.36300643249892 -34.59871052532081, -58.36295388256836 -34.59886067966467, -58.36292011897341 -34.59895715428642, -58.36093354497229 -34.60457531357675, -58.36153607852523 -34.60463714319643, -58.36307715848016 -34.60040467344733, -58.36374215190567 -34.60044980278019, -58.36380101731763 -34.60045379746498, -58.36337929251101 -34.60479218432108, -58.36359016557876 -34.60480531401765, -58.36453168548598 -34.60486410548143, -58.36464845048732 -34.60488588656251, -58.36473522564808 -34.60492663684891, -58.36479884247137 -34.60497215444488, -58.3648421922254 -34.6050248346809, -58.36487688182719 -34.60509108125667, -58.36534094697679 -34.60512955243384, -58.36553606060626 -34.60514569447271, -58.36556774208166 -34.60514832542791, -58.36638020439306 -34.60515495564211, -58.36663892328235 -34.60518786496797, -58.36671234401253 -34.60521395085045, -58.36674376633096 -34.60526313975603, -58.36680086921954 -34.60530930677857, -58.36682414424612 -34.60532248917026, -58.36686960548272 -34.60532975491221, -58.36690460364463 -34.60531098432271, -58.36692214173635 -34.60526761792379, -58.36695013791312 -34.60525462584675, -58.36695424690235 -34.60525259414504, -58.36702883513462 -34.60525468757884, -58.36710579181472 -34.60524751786861, -58.36721607881321 -34.60515072185049, -58.36728780048456 -34.60513342588909, -58.36734900108193 -34.60514070375939, -58.36792114146748 -34.60517426161641, -58.36804753022553 -34.60405600837669, -58.3681856739856 -34.60283322573453, -58.36818567880788 -34.60283318304939, -58.36818570273258 -34.60283297127609, -58.36831337493842 -34.60170316858982, -58.36838951186257 -34.60102954013298, -58.3686314657978 -34.60043590167091, -58.36907240572563 -34.5993540871286, -58.36912987478402 -34.5992191965076, -58.36951234261626 -34.59832128597986, -58.3689420995479 -34.5983685974648, -58.36811633184306 -34.59843718818116, -58.36798070146995 -34.59840187036612, -58.36777770298902 -34.59829297608326, -58.36735940310479 -34.59825976139514, -58.3666064564148 -34.59832501835933, -58.36622110012603 -34.59830576990149, -58.36596093145732 -34.59829281695684, -58.36506871831307 -34.59822766728821, -58.36408862238458 -34.5981561722634, -58.3638616777082 -34.59813619916595, -58.36373072960188 -34.59810440168079, -58.36323366517288 -34.59806139026259, -58.36317863075443 -34.5982184640541), (-58.36480828006178 -34.59902558759534, -58.36469600399601 -34.60006250860331, -58.36388916787042 -34.60000183424183, -58.36400163535612 -34.59897535846157, -58.36480828006178 -34.59902558759534)))",POINT (-58.36565290610034 -34.60154173457421),8,4.209,814,8,4.209,814,2,2
14,1_13_4,725,"MULTIPOLYGON (((-58.36139605202258 -34.60505971871077, -58.36127896060354 -34.6053918872289, -58.36149314019978 -34.60548875878177, -58.36157715307868 -34.60553305542286, -58.36165731795398 -34.60558995491795, -58.36173371994279 -34.6056595277698, -58.36179851931303 -34.60574486620789, -58.36184432873753 -34.60582709020911, -58.36187471414896 -34.60591556928388, -58.36189377910522 -34.60599770073597, -58.36194714256971 -34.60610204442604, -58.36201578300279 -34.60618104765346, -58.36210358393078 -34.60626330619609, -58.36217607269468 -34.60632970640714, -58.36227157400022 -34.60638344899626, -58.36236709431935 -34.60642148672351, -58.36248927450595 -34.60645947584992, -58.3626382961821 -34.60648804990312, -58.36278724797001 -34.60650394719501, -58.36294012914279 -34.60651041055154, -58.36313901622218 -34.60652344310136, -58.36297082199989 -34.60809936936326, -58.36413458255849 -34.60816820601495, -58.36386662392044 -34.61059994151017, -58.36373554565397 -34.61163392045617, -58.36372829370604 -34.61169733504669, -58.36362458537965 -34.61182425976826, -58.363675023471 -34.61190188699443, -58.36367517521225 -34.61190212053297, -58.36369741503538 -34.61196735218796, -58.36465219638767 -34.61204523867708, -58.36470474776415 -34.61204950640243, -58.36500778899189 -34.61207608840792, -58.36559261789849 -34.6120940207163, -58.36595645650305 -34.61213959308294, -58.3659815784781 -34.61214503573075, -58.36607312457135 -34.61216496813706, -58.36619520181052 -34.61222703881415, -58.36632545402617 -34.61236503403888, -58.3664326947206 -34.61221919798498, -58.36660910993283 -34.61214010886768, -58.36683960981998 -34.61213916339393, -58.36712732472673 -34.61216122088813, -58.36725915217905 -34.6109984653789, -58.36755014237578 -34.60844493809833, -58.36772462506434 -34.60691332785022, -58.36792114146748 -34.60517426161641, -58.36734900108193 -34.60514070375939, -58.36728780048456 -34.60513342588909, -58.36721607881321 -34.60515072185049, -58.36710579181472 -34.60524751786861, -58.36702883513462 -34.60525468757884, -58.36695424690235 -34.60525259414504, -58.36695013791312 -34.60525462584675, -58.36692214173635 -34.60526761792379, -58.36690460364463 -34.60531098432271, -58.36686960548272 -34.60532975491221, -58.36682414424612 -34.60532248917026, -58.36680086921954 -34.60530930677857, -58.36674376633096 -34.60526313975603, -58.36671234401253 -34.60521395085045, -58.36663892328235 -34.60518786496797, -58.36638020439306 -34.60515495564211, -58.36556774208166 -34.60514832542791, -58.36553606060626 -34.60514569447271, -58.36534094697679 -34.60512955243384, -58.36487688182719 -34.60509108125667, -58.3648421922254 -34.6050248346809, -58.36479884247137 -34.60497215444488, -58.36473522564808 -34.60492663684891, -58.36464845048732 -34.60488588656251, -58.36453168548598 -34.60486410548143, -58.36359016557876 -34.60480531401765, -58.36337929251101 -34.60479218432108, -58.36227981872025 -34.60469973170095, -58.36153607852523 -34.60463714319643, -58.36139605202258 -34.60505971871077)))",POINT (-58.36524079967506 -34.60806582220784),8,3.636,655,8,3.636,655,2,2
15,1_13_13,358,"MULTIPOLYGON (((-58.36454075321912 -34.61203356299485, -58.36450363453368 -34.61239754626465, -58.3639973524885 -34.61236073640785, -58.36367934992037 -34.6123539320124, -58.36339178397579 -34.61490305339879, -58.36303847398727 -34.61487713057835, -58.36288807126049 -34.61620318113467, -58.36210167004339 -34.61614771720092, -58.36194378458431 -34.61750055218689, -58.36287952953428 -34.61757456021849, -58.36314441644255 -34.61782386987382, -58.3638980784838 -34.61788089300816, -58.3641020818789 -34.61789634028236, -58.36493350919918 -34.61796306807134, -58.36574266494048 -34.61806350606611, -58.36645143799666 -34.61812012561726, -58.36659223413151 -34.61687899602679, -58.3667344888308 -34.61562512023625, -58.3668550364472 -34.614577149764, -58.36698962328064 -34.61339186116654, -58.36712732472673 -34.61216122088813, -58.36683960981998 -34.61213916339393, -58.36660910993283 -34.61214010886768, -58.3664326947206 -34.61221919798498, -58.36632545402617 -34.61236503403888, -58.36619520181052 -34.61222703881415, -58.36607312457135 -34.61216496813706, -58.3659815784781 -34.61214503573075, -58.36595645650305 -34.61213959308294, -58.36559261789849 -34.6120940207163, -58.36500778899189 -34.61207608840792, -58.36470474776415 -34.61204950640243, -58.36465219638767 -34.61204523867708, -58.36454075321912 -34.61203356299485)))",POINT (-58.36488469559688 -34.61521423008957),8,2.484,481,8,2.484,481,1,1
16,1_13_9,426,"MULTIPOLYGON (((-58.36219701087785 -34.6134811795181, -58.36134381596042 -34.61342096451937, -58.3612002032032 -34.61474737105538, -58.3620561371928 -34.61480780059247, -58.3622386695877 -34.61482069796785, -58.36303847398727 -34.61487713057835, -58.36339178397579 -34.61490305339879, -58.36367934992037 -34.6123539320124, -58.3639973524885 -34.61236073640785, -58.36450363453368 -34.61239754626465, -58.36454075321912 -34.61203356299485, -58.36369741503538 -34.61196735218796, -58.36367517521225 -34.61190212053297, -58.363675023471 -34.61190188699443, -58.36362458537965 -34.61182425976826, -58.36353775848941 -34.61177630018556, -58.36342198474649 -34.61171634471376, -58.36258805695183 -34.6116567175067, -58.36254955630869 -34.61165398028894, -58.36254095635709 -34.61165336887044, -58.36241813714024 -34.61164460569701, -58.36234420426425 -34.61171250508978, -58.3622928164588 -34.61180331113806, -58.36228502423261 -34.61190795636424, -58.36232715338997 -34.61200792419025, -58.3623369810958 -34.61212293639451, -58.36219701087785 -34.6134811795181)))",POINT (-58.36271721175839 -34.61338166418648),8,2.773,563,8,2.773,563,1,1
17,1_13_10,614,"MULTIPOLYGON (((-58.3609068046287 -34.61741846108844, -58.36105650046714 -34.6160739179046, -58.3612002032032 -34.61474737105538, -58.36134381596042 -34.61342096451937, -58.36219701087785 -34.6134811795181, -58.3623369810958 -34.61212293639451, -58.36232715338997 -34.61200792419025, -58.36228502423261 -34.61190795636424, -58.3622928164588 -34.61180331113806, -58.36234420426425 -34.61171250508978, -58.36241813714024 -34.61164460569701, -58.36180242336869 -34.61160050493737, -58.35952754989658 -34.61143782197708, -58.35913106458262 -34.61148452998628, -58.35923492350923 -34.61119010049149, -58.35880977772722 -34.61113304702965, -58.3588175452044 -34.61118847817011, -58.35880626543511 -34.61128579600448, -58.35877667409597 -34.61138140803817, -58.35873124625836 -34.61147137256369, -58.3586790272925 -34.6115425982147, -58.35862451778124 -34.61160628640713, -58.35857008633207 -34.61167560864579, -58.3585177982841 -34.61173373510534, -58.35847470971081 -34.61179179897611, -58.35843195695565 -34.61185373649619, -58.3568448683684 -34.61635647300006, -58.35672116462123 -34.61690262524156, -58.35767011130596 -34.61711925045346, -58.35781504060182 -34.61713283924675, -58.35807716475406 -34.61716228251114, -58.35983953883996 -34.61732801228965, -58.36024225137146 -34.61736588769799, -58.36089905693385 -34.61741784779984, -58.3609068046287 -34.61741846108844)))",POINT (-58.35955829032514 -34.61438135963758),8,2.5380000000000003,477,8,2.5380000000000003,477,1,1
18,1_13_11,292,"MULTIPOLYGON (((-58.3609068046287 -34.61741846108844, -58.36173797365978 -34.61748425149059, -58.36193294595696 -34.61749969491747, -58.36194378458431 -34.61750055218689, -58.36210167004339 -34.61614771720092, -58.36207377404936 -34.61614574963551, -58.36189140914978 -34.61613285215201, -58.36105650046714 -34.6160739179046, -58.3609068046287 -34.61741846108844)))",POINT (-58.36150284733714 -34.61678442292018),8,2.695,566,8,2.695,566,1,1
19,1_14_1,622,"MULTIPOLYGON (((-58.37337947443092 -34.61138980372841, -58.37464652652947 -34.61146910788188, -58.37478680949766 -34.61147709665569, -58.3762052194114 -34.61156586012876, -58.37621524360384 -34.61126339153697, -58.37626387054183 -34.61045184735602, -58.37633286595758 -34.60929981211958, -58.37635748167821 -34.60888903992156, -58.37636772525969 -34.60870291361631, -58.37639932599782 -34.60812664729762, -58.37620309121395 -34.60811509946858, -58.3749815748096 -34.60803387231942, -58.37491684520447 -34.6080296002581, -58.37411028122043 -34.6079759871749, -58.37357089704575 -34.60794052263443, -58.37351528077141 -34.60793689031266, -58.37351792403415 -34.60801393731855, -58.37351059789744 -34.60817414909256, -58.37350735072387 -34.60834323740755, -58.37350401760634 -34.60851302990603, -58.37350140573297 -34.60864556804631, -58.37349581714797 -34.608933180084, -58.37349878154875 -34.60902853783877, -58.37350075877361 -34.60909121762388, -58.37351377513614 -34.6095042703383, -58.37344858745438 -34.61024544675333, -58.37218148284993 -34.61015422828035, -58.37205321245987 -34.61014631586183, -58.37204722621291 -34.6102465263121, -58.37198807080073 -34.61130264726486, -58.37337947443092 -34.61138980372841)))",POINT (-58.3745779612316 -34.60989346409665),8,3.092,662,8,3.092,662,2,2
20,1_14_10,431,"MULTIPOLYGON (((-58.37318367437494 -34.61485485455319, -58.37300181853485 -34.61484486147599, -58.37192393452707 -34.61482026054765, -58.37178739182558 -34.61481452487033, -58.37156055900548 -34.61480491867012, -58.370911906381 -34.61478795290867, -58.37065542078927 -34.61478663286592, -58.37056475441113 -34.61589427966061, -58.37068995838734 -34.61590986765829, -58.37171703690328 -34.61597958405443, -58.3717140906037 -34.61602542854457, -58.37299083780183 -34.61602517684769, -58.37312755399964 -34.61602992535575, -58.3731777715214 -34.61495767076974, -58.37318367437494 -34.61485485455319)))",POINT (-58.37189485650622 -34.61540430165662),8,2.073,459,8,2.073,459,1,1
21,1_14_11,522,"MULTIPOLYGON (((-58.3745762623799 -34.61492643430255, -58.37339653519139 -34.61486656025991, -58.37318367437494 -34.61485485455319, -58.3731777715214 -34.61495767076974, -58.37312755399964 -34.61602992535575, -58.37326750707533 -34.61603481693356, -58.37433746451619 -34.61607876713873, -58.37453337919361 -34.61608827541119, -58.37454200420383 -34.61598750343959, -58.37456845832052 -34.61505657412573, -58.3745762623799 -34.61492643430255)))",POINT (-58.37385397626311 -34.61547581462296),8,2.084,460,8,2.084,460,1,1
22,1_14_12,511,"MULTIPOLYGON (((-58.37603648587475 -34.61500058152286, -58.3745762623799 -34.61492643430255, -58.37456845832052 -34.61505657412573, -58.37454200420383 -34.61598750343959, -58.37453337919361 -34.61608827541119, -58.37470578407592 -34.61609671003873, -58.37525143967622 -34.61613245575271, -58.3758580411228 -34.61621324401302, -58.37597609999602 -34.61622022964715, -58.37603265765095 -34.61507769421473, -58.37603648587475 -34.61500058152286)))",POINT (-58.37528812740503 -34.61555325460556),8,2.211,496,8,2.211,496,1,1
23,1_14_2,1096,"MULTIPOLYGON (((-58.36936587780966 -34.60652387579885, -58.36925081809864 -34.60658956479651, -58.36922021389622 -34.60673700082976, -58.36908214726154 -34.60676717416702, -58.368828936543 -34.60682544681334, -58.36838054723317 -34.6069157006283, -58.3681551318853 -34.60696443871043, -58.36801284794796 -34.60692242543276, -58.36772462506434 -34.60691332785022, -58.36755014237578 -34.60844493809833, -58.36725915217905 -34.6109984653789, -58.36712732472673 -34.61216122088813, -58.36737662768163 -34.61217944474449, -58.36736505085195 -34.61224718460625, -58.36795436430486 -34.61229306784717, -58.36838730006628 -34.61232685519548, -58.36839232194279 -34.61225488466651, -58.3688756799169 -34.6122929347515, -58.36917362422761 -34.61230907958163, -58.36935896647714 -34.61231908103181, -58.36958101947691 -34.61233108212737, -58.36977811598741 -34.61234179616239, -58.37052697630856 -34.61238673201498, -58.37081060997166 -34.61240370713583, -58.37121774842208 -34.61242767592481, -58.37192232006978 -34.61246904874267, -58.37193386375107 -34.61227186715986, -58.37198807080073 -34.61130264726486, -58.37204722621291 -34.6102465263121, -58.37205321245987 -34.61014631586183, -58.37218148284995 -34.61015422828034, -58.37344858745438 -34.61024544675332, -58.37351377513614 -34.6095042703383, -58.37350075877361 -34.60909121762388, -58.37349878154875 -34.60902853783877, -58.37349581714794 -34.60893318008398, -58.37350140573295 -34.6086455680463, -58.37350401760632 -34.60851302990603, -58.37350735072387 -34.60834323740754, -58.37351059789743 -34.60817414909256, -58.37351792403415 -34.60801393731854, -58.37318473640871 -34.60799291791323, -58.37217793510428 -34.60792935589247, -58.37091776551789 -34.60783890411193, -58.37092728832141 -34.60769946954997, -58.37082389983489 -34.60758517420643, -58.37075768688567 -34.60750922420008, -58.37062404314278 -34.60738987394278, -58.37058226702593 -34.60736391860972, -58.37030368129339 -34.60719081124965, -58.37019425809995 -34.60679046246543, -58.37019245548358 -34.60677169161919, -58.36984628049802 -34.6065527749091, -58.36984616511037 -34.60655276532096, -58.3698462813962 -34.60655196806938, -58.36984444358662 -34.60655262227102, -58.3696631849498 -34.60652978693177, -58.36943881203067 -34.60650195892928, -58.36936587780966 -34.60652387579885)))",POINT (-58.37001332600242 -34.60968467950433),8,2.3569999999999998,462,8,2.3569999999999998,462,1,1
24,1_14_3,383,"MULTIPOLYGON (((-58.37337947443092 -34.61138980372841, -58.37198807080073 -34.61130264726486, -58.3719338637511 -34.61227186715987, -58.37192232006978 -34.61246904874269, -58.37217818738664 -34.61248409854458, -58.37331612974068 -34.61255472879185, -58.37332611069509 -34.61238198342906, -58.37337947443092 -34.61138980372841)))",POINT (-58.37265163331499 -34.61192906678063),8,2.6310000000000002,568,8,2.6310000000000002,568,1,1
25,1_14_4,70,"MULTIPOLYGON (((-58.37478680949766 -34.61147709665569, -58.37464652652947 -34.61146910788188, -58.37337947443092 -34.61138980372841, -58.37332611069509 -34.61238198342906, -58.37331612974068 -34.61255472879185, -58.37359959351832 -34.61257233113032, -58.37471401970934 -34.61265110047037, -58.3747241628673 -34.61248335528998, -58.37478680949766 -34.61147709665569)))",POINT (-58.37405026973362 -34.61201729262736),8,2.476,472,8,2.476,472,1,1
26,1_14_5,484,"MULTIPOLYGON (((-58.37471401970934 -34.61265110047037, -58.37464302528963 -34.61381693600436, -58.37463756316419 -34.61390749867079, -58.3745762623799 -34.61492643430255, -58.37603648587475 -34.61500058152286, -58.37608659973131 -34.61399149672038, -58.37609137224696 -34.6139072717537, -58.37615696802581 -34.61275305168356, -58.3762052194114 -34.61156586012876, -58.37478680949766 -34.61147709665569, -58.3747241628673 -34.61248335528998, -58.37471401970934 -34.61265110047037)))",POINT (-58.37540170630521 -34.61324944038239),8,2.611,491,8,2.611,491,1,1
27,1_14_6,698,"MULTIPOLYGON (((-58.37324877824583 -34.61372098873647, -58.37318367437494 -34.61485485455319, -58.37339653519139 -34.61486656025991, -58.3745762623799 -34.61492643430255, -58.37463756316419 -34.61390749867079, -58.37464302528963 -34.61381693600436, -58.37471401970934 -34.61265110047037, -58.37359959351832 -34.61257233113032, -58.37331612974068 -34.61255472879185, -58.37325572221678 -34.61360035572165, -58.37324877824583 -34.61372098873647)))",POINT (-58.3739461155786 -34.61374547175136),8,2.738,558,8,2.738,558,1,1
28,1_14_7,476,"MULTIPOLYGON (((-58.36737662768163 -34.6121794447445, -58.36712732472673 -34.61216122088813, -58.36698962328064 -34.61339186116655, -58.36782032836245 -34.61345701937554, -58.36883330832876 -34.61353639731576, -58.36905450895462 -34.61355170869123, -58.36927681695001 -34.61356709093872, -58.36951581944886 -34.61358361233433, -58.3696560184005 -34.61359329714443, -58.37047693769129 -34.6135759620735, -58.37067566504697 -34.61357822488611, -58.37073759161149 -34.61357897583184, -58.37092030491372 -34.6135810853236, -58.37112277365409 -34.61358940677649, -58.37171936245959 -34.61361393850242, -58.37185487924099 -34.61362129326753, -58.3719984027037 -34.61362907638527, -58.37303660773831 -34.61370379012586, -58.37324877824583 -34.61372098873647, -58.37325572221678 -34.61360035572165, -58.37331612974068 -34.61255472879185, -58.37217818738664 -34.61248409854458, -58.37192232006978 -34.61246904874269, -58.37121774842207 -34.61242767592481, -58.37081060997166 -34.61240370713584, -58.37052697630858 -34.61238673201498, -58.36977811598741 -34.6123417961624, -58.36958101947692 -34.61233108212738, -58.36935896647715 -34.61231908103183, -58.36917362422761 -34.61230907958163, -58.3688756799169 -34.6122929347515, -58.36839232194279 -34.61225488466651, -58.3683873000663 -34.61232685519549, -58.36795436430488 -34.61229306784718, -58.36736505085195 -34.61224718460625, -58.36737662768163 -34.6121794447445)))",POINT (-58.37013919519574 -34.61297198036954),8,2.112,465,8,2.112,465,1,1
29,1_14_8,411,"MULTIPOLYGON (((-58.36673448883082 -34.61562512023625, -58.3675681179198 -34.61568528228147, -58.36857968380632 -34.61575825254211, -58.36881415949656 -34.61577765780763, -58.36914135041422 -34.61579291113399, -58.36949178354641 -34.61581880656048, -58.37024713831816 -34.61586108046523, -58.37034679732115 -34.61586721250099, -58.37056475441113 -34.61589427966061, -58.37065542078927 -34.61478663286592, -58.37073759161149 -34.61357897583184, -58.37067566504697 -34.61357822488611, -58.37047693769129 -34.6135759620735, -58.3696560184005 -34.61359329714443, -58.36951581944886 -34.61358361233433, -58.36927681695001 -34.61356709093872, -58.36905450895462 -34.61355170869123, -58.36883330832876 -34.61353639731576, -58.36782032836245 -34.61345701937554, -58.36698962328064 -34.61339186116655, -58.3668550364472 -34.61457714976401, -58.36673448883082 -34.61562512023625)))",POINT (-58.36876316716834 -34.61464459694437),8,2.1719999999999997,413,8,2.1719999999999997,413,1,1
